,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,features,cluster
845,64,0.786,0.418,9.0,-11.115,1.0,0.0432,0.218,0.000158,0.134,0.94,119.101,4.0,"[64.0,0.786,0.418,9.0,-11.115,1.0,0.0432,0.218,0.000158,0.134,0.94,119.101,4.0]",2
846,49,0.797,0.781,10.0,-8.549,0.0,0.116,0.0527,0.135,0.0889,0.814,129.985,4.0,"[49.0,0.797,0.781,10.0,-8.549,0.0,0.116,0.0527,0.135,0.0889,0.814,129.985,4.0]",2
847,50,0.686,0.772,8.0,-5.288,1.0,0.0523,0.493,2.44e-05,0.141,0.848,125.158,4.0,"[50.0,0.686,0.772,8.0,-5.288,1.0,0.0523,0.493,2.44e-05,0.141,0.848,125.158,4.0]",2
848,54,0.778,0.87,2.0,-1.344,0.0,0.214,0.525,0.353,0.34,0.481,82.001,4.0,"[54.0,0.778,0.87,2.0,-1.344,0.0,0.214,0.525,0.353,0.34,0.481,82.001,4.0]",2
849,54,0.816,0.245,0.0,-15.617,0.0,0.414,0.616,0.000813,0.127,0.187,140.04,4.0,"[54.0,0.816,0.245,0.0,-15.617,0.0,0.414,0.616,0.000813,0.127,0.187,140.04,4.0]",2
850,16,0.763,0.775,1.0,-9.556,1.0,0.0498,9.15e-05,0.886,0.049,0.124,130.002,4.0,"[16.0,0.763,0.775,1.0,-9.556,1.0,0.0498,9.15e-05,0.886,0.049,0.124,130.002,4.0]",0
851,28,0.833,0.8,11.0,-7.299,0.0,0.0553,0.00254,0.0178,0.0255,0.788,126.001,4.0,"[28.0,0.833,0.8,11.0,-7.299,0.0,0.0553,0.00254,0.0178,0.0255,0.788,126.001,4.0]",0
852,23,0.728,0.855,2.0,-6.965,1.0,0.036,0.00159,0.02,0.0434,0.32,127.979,4.0,"[23.0,0.728,0.855,2.0,-6.965,1.0,0.036,0.00159,0.02,0.0434,0.32,127.979,4.0]",0
853,0,0.75,0.843,10.0,-5.582,0.0,0.128,0.00136,0.159,0.122,0.775,124.879,4.0,"[0.0,0.75,0.843,10.0,-5.582,0.0,0.128,0.00136,0.159,0.122,0.775,124.879,4.0]",0
854,31,0.766,0.651,7.0,-9.634,0.0,0.103,0.000332,0.0,0.0713,0.652,120.358,4.0,"[31.0,0.766,0.651,7.0,-9.634,0.0,0.103,0.000332,0.0,0.0713,0.652,120.358,4.0]",0
855,73,0.763,0.777,5.0,-6.932,0.0,0.0364,0.281,0.79,0.134,0.929,124.431,4.0,"[73.0,0.763,0.777,5.0,-6.932,0.0,0.0364,0.281,0.79,0.134,0.929,124.431,4.0]",2
856,44,0.737,0.514,1.0,-15.812,0.0,0.0288,0.0241,0.00479,0.135,0.902,109.16,4.0,"[44.0,0.737,0.514,1.0,-15.812,0.0,0.0288,0.0241,0.00479,0.135,0.902,109.16,4.0]",2
857,26,0.656,0.974,4.0,-6.316,0.0,0.0532,0.0069,0.117,0.605,0.386,125.008,4.0,"[26.0,0.656,0.974,4.0,-6.316,0.0,0.0532,0.0069,0.117,0.605,0.386,125.008,4.0]",0
858,58,0.836,0.776,4.0,-0.804,0.0,0.239,0.274,0.0,0.113,0.37,130.033,4.0,"[58.0,0.836,0.776,4.0,-0.804,0.0,0.239,0.274,0.0,0.113,0.37,130.033,4.0]",2
859,32,0.797,0.806,7.0,-9.732,1.0,0.0532,0.000878,0.782,0.675,0.822,128.003,4.0,"[32.0,0.797,0.806,7.0,-9.732,1.0,0.0532,0.000878,0.782,0.675,0.822,128.003,4.0]",0
860,46,0.754,0.769,4.0,-6.042,0.0,0.166,0.0975,0.0355,0.113,0.068,133.007,4.0,"[46.0,0.754,0.769,4.0,-6.042,0.0,0.166,0.0975,0.0355,0.113,0.068,133.007,4.0]",2
861,5,0.76,0.915,8.0,-7.124,0.0,0.0423,0.0247,0.87,0.0679,0.761,123.029,4.0,"[5.0,0.76,0.915,8.0,-7.124,0.0,0.0423,0.0247,0.87,0.0679,0.761,123.029,4.0]",0
862,32,0.839,0.667,9.0,-4.562,0.0,0.0593,7.3e-05,0.0633,0.0172,0.871,118.796,4.0,"[32.0,0.839,0.667,9.0,-4.562,0.0,0.0593,7.3e-05,0.0633,0.0172,0.871,118.796,4.0]",0
863,59,0.542,0.417,11.0,-8.05,1.0,0.218,0.469,6.87e-06,0.139,0.279,75.279,4.0,"[59.0,0.542,0.417,11.0,-8.05,1.0,0.218,0.469,6.87e-06,0.139,0.279,75.279,4.0]",2
864,46,0.672,0.505,5.0,-7.346,1.0,0.0294,0.361,0.0241,0.084,0.784,117.486,4.0,"[46.0,0.672,0.505,5.0,-7.346,1.0,0.0294,0.361,0.0241,0.084,0.784,117.486,4.0]",2
865,56,0.394,0.243,3.0,-14.664,1.0,0.0302,0.658,0.00603,0.085,0.504,173.365,3.0,"[56.0,0.394,0.243,3.0,-14.664,1.0,0.0302,0.658,0.00603,0.085,0.504,173.365,3.0]",2
866,34,0.275,0.5,5.0,-12.276,1.0,0.03,0.108,0.902,0.144,0.288,160.002,3.0,"[34.0,0.275,0.5,5.0,-12.276,1.0,0.03,0.108,0.902,0.144,0.288,160.002,3.0]",0
867,19,0.798,0.638,2.0,-11.426,0.0,0.0578,0.00215,0.927,0.121,0.466,130.011,4.0,"[19.0,0.798,0.638,2.0,-11.426,0.0,0.0578,0.00215,0.927,0.121,0.466,130.011,4.0]",0
868,24,0.888,0.766,7.0,-16.45,1.0,0.0547,0.0167,0.779,0.236,0.958,130.073,4.0,"[24.0,0.888,0.766,7.0,-16.45,1.0,0.0547,0.0167,0.779,0.236,0.958,130.073,4.0]",0
869,36,0.813,0.547,11.0,-9.128,1.0,0.134,0.000736,0.853,0.103,0.452,123.988,4.0,"[36.0,0.813,0.547,11.0,-9.128,1.0,0.134,0.000736,0.853,0.103,0.452,123.988,4.0]",2
870,51,0.741,0.757,9.0,-8.55,0.0,0.0419,0.258,0.0,0.109,0.925,135.692,4.0,"[51.0,0.741,0.757,9.0,-8.55,0.0,0.0419,0.258,0.0,0.109,0.925,135.692,4.0]",2
871,47,0.792,0.782,11.0,-6.742,1.0,0.102,0.00481,0.172,0.108,0.548,124.049,4.0,"[47.0,0.792,0.782,11.0,-6.742,1.0,0.102,0.00481,0.172,0.108,0.548,124.049,4.0]",2
872,36,0.849,0.677,0.0,-12.819,1.0,0.116,0.00367,0.863,0.0551,0.697,127.018,4.0,"[36.0,0.849,0.677,0.0,-12.819,1.0,0.116,0.00367,0.863,0.0551,0.697,127.018,4.0]",2
873,35,0.634,0.439,6.0,-13.065,1.0,0.407,0.371,0.0,0.104,0.731,87.018,4.0,"[35.0,0.634,0.439,6.0,-13.065,1.0,0.407,0.371,0.0,0.104,0.731,87.018,4.0]",2
874,35,0.757,0.947,1.0,-5.388,1.0,0.0649,0.0311,0.00261,0.148,0.943,122.975,4.0,"[35.0,0.757,0.947,1.0,-5.388,1.0,0.0649,0.0311,0.00261,0.148,0.943,122.975,4.0]",2
875,54,0.909,0.808,5.0,-6.588,0.0,0.147,0.029,0.000463,0.237,0.638,124.015,4.0,"[54.0,0.909,0.808,5.0,-6.588,0.0,0.147,0.029,0.000463,0.237,0.638,124.015,4.0]",2
876,55,0.833,0.886,11.0,-6.767,1.0,0.0573,0.000431,0.00451,0.11,0.604,122.025,4.0,"[55.0,0.833,0.886,11.0,-6.767,1.0,0.0573,0.000431,0.00451,0.11,0.604,122.025,4.0]",2
877,42,0.806,0.926,7.0,-5.592,0.0,0.11,0.0576,0.879,0.103,0.822,126.035,4.0,"[42.0,0.806,0.926,7.0,-5.592,0.0,0.11,0.0576,0.879,0.103,0.822,126.035,4.0]",2
878,56,0.908,0.518,1.0,-9.569,1.0,0.116,0.00406,0.682,0.104,0.624,124.008,4.0,"[56.0,0.908,0.518,1.0,-9.569,1.0,0.116,0.00406,0.682,0.104,0.624,124.008,4.0]",2
879,80,0.574,0.628,2.0,-8.815,0.0,0.036,0.13,0.0,0.271,0.803,153.119,4.0,"[80.0,0.574,0.628,2.0,-8.815,0.0,0.036,0.13,0.0,0.271,0.803,153.119,4.0]",2
880,61,0.395,0.578,9.0,-7.728,0.0,0.039,0.47,0.0,0.171,0.689,166.227,4.0,"[61.0,0.395,0.578,9.0,-7.728,0.0,0.039,0.47,0.0,0.171,0.689,166.227,4.0]",2
881,60,0.689,0.791,8.0,-6.633,1.0,0.0478,0.0595,0.0,0.51,0.543,125.012,4.0,"[60.0,0.689,0.791,8.0,-6.633,1.0,0.0478,0.0595,0.0,0.51,0.543,125.012,4.0]",2
882,47,0.718,0.373,11.0,-14.841,0.0,0.0637,0.58,3.76e-05,0.0841,0.695,81.043,4.0,"[47.0,0.718,0.373,11.0,-14.841,0.0,0.0637,0.58,3.76e-05,0.0841,0.695,81.043,4.0]",2
883,71,0.616,0.91,0.0,-3.004,1.0,0.0386,0.0459,0.0,0.343,0.693,144.072,4.0,"[71.0,0.616,0.91,0.0,-3.004,1.0,0.0386,0.0459,0.0,0.343,0.693,144.072,4.0]",2
884,70,0.568,0.871,0.0,-3.453,1.0,0.0308,0.0553,0.51,0.303,0.374,119.99,4.0,"[70.0,0.568,0.871,0.0,-3.453,1.0,0.0308,0.0553,0.51,0.303,0.374,119.99,4.0]",2
885,76,0.245,0.64,2.0,-7.426,0.0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,4.0,"[76.0,0.245,0.64,2.0,-7.426,0.0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,4.0]",2
886,75,0.581,0.656,4.0,-4.891,0.0,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,4.0,"[75.0,0.581,0.656,4.0,-4.891,0.0,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,4.0]",2
887,59,0.414,0.527,4.0,-4.749,0.0,0.0287,0.00971,5.05e-05,0.145,0.306,120.009,4.0,"[59.0,0.414,0.527,4.0,-4.749,0.0,0.0287,0.00971,5.05e-05,0.145,0.306,120.009,4.0]",2
888,68,0.534,0.582,5.0,-7.912,1.0,0.0401,0.047,0.0328,0.0883,0.346,84.183,4.0,"[68.0,0.534,0.582,5.0,-7.912,1.0,0.0401,0.047,0.0328,0.0883,0.346,84.183,4.0]",2
889,86,0.588,0.521,10.0,-9.461,1.0,0.0329,0.0678,0.149,0.123,0.337,85.012,4.0,"[86.0,0.588,0.521,10.0,-9.461,1.0,0.0329,0.0678,0.149,0.123,0.337,85.012,4.0]",2
890,61,0.705,0.927,9.0,-5.942,0.0,0.0426,0.0703,0.0,0.0661,0.962,138.017,4.0,"[61.0,0.705,0.927,9.0,-5.942,0.0,0.0426,0.0703,0.0,0.0661,0.962,138.017,4.0]",2
891,62,0.365,0.01,1.0,-25.268,1.0,0.0519,0.995,0.924,0.0584,0.0364,135.048,3.0,"[62.0,0.365,0.01,1.0,-25.268,1.0,0.0519,0.995,0.924,0.0584,0.0364,135.048,3.0]",2
892,58,0.443,0.881,2.0,-4.574,0.0,0.0696,0.0711,0.114,0.0692,0.744,120.942,4.0,"[58.0,0.443,0.881,2.0,-4.574,0.0,0.0696,0.0711,0.114,0.0692,0.744,120.942,4.0]",2
893,0,0.749,0.679,6.0,-6.205,1.0,0.0292,0.177,0.0,0.0756,0.552,101.954,4.0,"[0.0,0.749,0.679,6.0,-6.205,1.0,0.0292,0.177,0.0,0.0756,0.552,101.954,4.0]",0
894,30,0.557,0.877,1.0,-3.508,0.0,0.0692,0.00343,0.438,0.0851,0.423,173.997,4.0,"[30.0,0.557,0.877,1.0,-3.508,0.0,0.0692,0.00343,0.438,0.0851,0.423,173.997,4.0]",0
895,0,0.824,0.458,6.0,-14.061,1.0,0.041,0.0446,0.789,0.0973,0.217,123.969,4.0,"[0.0,0.824,0.458,6.0,-14.061,1.0,0.041,0.0446,0.789,0.0973,0.217,123.969,4.0]",0
896,44,0.752,0.588,9.0,-10.519,0.0,0.0362,0.298,0.87,0.0924,0.684,120.978,4.0,"[44.0,0.752,0.588,9.0,-10.519,0.0,0.0362,0.298,0.87,0.0924,0.684,120.978,4.0]",2
897,46,0.708,0.726,1.0,-6.054,1.0,0.071,0.114,0.51,0.104,0.315,173.998,4.0,"[46.0,0.708,0.726,1.0,-6.054,1.0,0.071,0.114,0.51,0.104,0.315,173.998,4.0]",2
898,59,0.83,0.516,5.0,-8.838,0.0,0.037,0.309,0.0607,0.108,0.655,105.041,4.0,"[59.0,0.83,0.516,5.0,-8.838,0.0,0.037,0.309,0.0607,0.108,0.655,105.041,4.0]",2
899,26,0.762,0.6,2.0,-6.636,1.0,0.0431,0.0717,0.00703,0.0995,0.819,80.204,4.0,"[26.0,0.762,0.6,2.0,-6.636,1.0,0.0431,0.0717,0.00703,0.0995,0.819,80.204,4.0]",0
900,15,0.772,0.698,9.0,-6.802,1.0,0.0868,0.000195,0.575,0.391,0.45,124.008,4.0,"[15.0,0.772,0.698,9.0,-6.802,1.0,0.0868,0.000195,0.575,0.391,0.45,124.008,4.0]",0
901,55,0.811,0.498,0.0,-10.282,1.0,0.127,0.41,0.0142,0.286,0.689,131.998,4.0,"[55.0,0.811,0.498,0.0,-10.282,1.0,0.127,0.41,0.0142,0.286,0.689,131.998,4.0]",2
902,41,0.743,0.519,4.0,-11.383,0.0,0.0617,0.137,0.55,0.0502,0.737,93.005,4.0,"[41.0,0.743,0.519,4.0,-11.383,0.0,0.0617,0.137,0.55,0.0502,0.737,93.005,4.0]",2
903,62,0.828,0.54,1.0,-8.54,1.0,0.0933,0.0259,0.179,0.145,0.485,120.048,4.0,"[62.0,0.828,0.54,1.0,-8.54,1.0,0.0933,0.0259,0.179,0.145,0.485,120.048,4.0]",2
904,58,0.755,0.756,0.0,-6.409,1.0,0.0556,0.00644,7.93e-05,0.279,0.786,98.003,4.0,"[58.0,0.755,0.756,0.0,-6.409,1.0,0.0556,0.00644,7.93e-05,0.279,0.786,98.003,4.0]",2
905,49,0.645,0.816,8.0,-6.613,0.0,0.142,0.144,0.461,0.105,0.542,95.49,4.0,"[49.0,0.645,0.816,8.0,-6.613,0.0,0.142,0.144,0.461,0.105,0.542,95.49,4.0]",2
906,29,0.485,0.885,9.0,-7.275,1.0,0.276,0.189,1.87e-05,0.157,0.457,149.749,3.0,"[29.0,0.485,0.885,9.0,-7.275,1.0,0.276,0.189,1.87e-05,0.157,0.457,149.749,3.0]",0
907,0,0.531,0.546,6.0,-10.936,0.0,0.372,0.26,0.00949,0.379,0.7,92.06,4.0,"[0.0,0.531,0.546,6.0,-10.936,0.0,0.372,0.26,0.00949,0.379,0.7,92.06,4.0]",0
908,59,0.703,0.742,9.0,-5.542,1.0,0.0454,0.0509,0.000636,0.625,0.812,94.926,4.0,"[59.0,0.703,0.742,9.0,-5.542,1.0,0.0454,0.0509,0.000636,0.625,0.812,94.926,4.0]",2
909,68,0.793,0.465,5.0,-8.134,0.0,0.271,0.648,0.000132,0.0871,0.898,141.85,4.0,"[68.0,0.793,0.465,5.0,-8.134,0.0,0.271,0.648,0.000132,0.0871,0.898,141.85,4.0]",2
910,57,0.861,0.533,0.0,-5.995,1.0,0.199,0.253,1.71e-06,0.0535,0.61,111.986,4.0,"[57.0,0.861,0.533,0.0,-5.995,1.0,0.199,0.253,1.71e-06,0.0535,0.61,111.986,4.0]",2
911,2,0.572,0.498,2.0,-10.484,0.0,0.431,0.0471,4.67e-06,0.247,0.549,109.192,4.0,"[2.0,0.572,0.498,2.0,-10.484,0.0,0.431,0.0471,4.67e-06,0.247,0.549,109.192,4.0]",0
912,72,0.413,0.313,7.0,-13.138,1.0,0.0519,0.791,1.5e-06,0.0727,0.349,92.515,4.0,"[72.0,0.413,0.313,7.0,-13.138,1.0,0.0519,0.791,1.5e-06,0.0727,0.349,92.515,4.0]",2
913,37,0.809,0.594,5.0,-10.142,1.0,0.102,0.000207,0.883,0.0864,0.0801,127.012,4.0,"[37.0,0.809,0.594,5.0,-10.142,1.0,0.102,0.000207,0.883,0.0864,0.0801,127.012,4.0]",2
914,29,0.783,0.892,6.0,-9.785,1.0,0.0545,0.0734,0.853,0.0607,0.663,125.064,4.0,"[29.0,0.783,0.892,6.0,-9.785,1.0,0.0545,0.0734,0.853,0.0607,0.663,125.064,4.0]",0
915,33,0.808,0.822,10.0,-10.725,0.0,0.0635,0.000415,0.935,0.0651,0.623,125.01,4.0,"[33.0,0.808,0.822,10.0,-10.725,0.0,0.0635,0.000415,0.935,0.0651,0.623,125.01,4.0]",0
916,35,0.757,0.792,7.0,-7.7,0.0,0.0497,0.157,0.0186,0.221,0.805,118.02,4.0,"[35.0,0.757,0.792,7.0,-7.7,0.0,0.0497,0.157,0.0186,0.221,0.805,118.02,4.0]",2
917,0,0.694,0.652,10.0,-7.618,0.0,0.0383,0.518,0.000402,0.119,0.533,104.953,4.0,"[0.0,0.694,0.652,10.0,-7.618,0.0,0.0383,0.518,0.000402,0.119,0.533,104.953,4.0]",0
918,0,0.701,0.816,2.0,-4.661,0.0,0.0316,0.014,1.1e-06,0.102,0.517,115.0,4.0,"[0.0,0.701,0.816,2.0,-4.661,0.0,0.0316,0.014,1.1e-06,0.102,0.517,115.0,4.0]",0
919,54,0.765,0.927,5.0,-5.715,0.0,0.0399,0.0156,5.97e-06,0.0391,0.927,113.326,4.0,"[54.0,0.765,0.927,5.0,-5.715,0.0,0.0399,0.0156,5.97e-06,0.0391,0.927,113.326,4.0]",2
920,63,0.761,0.775,3.0,-7.495,0.0,0.0339,0.00698,0.000543,0.0512,0.966,123.017,4.0,"[63.0,0.761,0.775,3.0,-7.495,0.0,0.0339,0.00698,0.000543,0.0512,0.966,123.017,4.0]",2
921,54,0.724,0.579,10.0,-10.933,0.0,0.0575,0.201,0.00856,0.0724,0.833,94.92,4.0,"[54.0,0.724,0.579,10.0,-10.933,0.0,0.0575,0.201,0.00856,0.0724,0.833,94.92,4.0]",2
922,35,0.805,0.779,1.0,-10.445,1.0,0.0668,0.123,0.0507,0.236,0.851,111.847,4.0,"[35.0,0.805,0.779,1.0,-10.445,1.0,0.0668,0.123,0.0507,0.236,0.851,111.847,4.0]",2
923,0,0.745,0.728,6.0,-9.843,1.0,0.0574,0.00353,0.00109,0.099,0.623,103.013,4.0,"[0.0,0.745,0.728,6.0,-9.843,1.0,0.0574,0.00353,0.00109,0.099,0.623,103.013,4.0]",0
924,28,0.564,0.948,9.0,-4.554,1.0,0.0995,0.00247,6.5e-05,0.53,0.591,124.939,4.0,"[28.0,0.564,0.948,9.0,-4.554,1.0,0.0995,0.00247,6.5e-05,0.53,0.591,124.939,4.0]",0
925,50,0.641,0.924,10.0,-7.697,0.0,0.0578,0.107,0.0269,0.0982,0.891,90.858,4.0,"[50.0,0.641,0.924,10.0,-7.697,0.0,0.0578,0.107,0.0269,0.0982,0.891,90.858,4.0]",2
926,56,0.867,0.79,1.0,-5.424,1.0,0.0518,0.343,0.0131,0.245,0.814,110.048,4.0,"[56.0,0.867,0.79,1.0,-5.424,1.0,0.0518,0.343,0.0131,0.245,0.814,110.048,4.0]",2
927,57,0.566,0.757,4.0,-8.37,0.0,0.0355,0.328,0.84,0.396,0.403,102.016,4.0,"[57.0,0.566,0.757,4.0,-8.37,0.0,0.0355,0.328,0.84,0.396,0.403,102.016,4.0]",2
928,35,0.837,0.963,5.0,-5.929,0.0,0.23,0.0177,0.284,0.663,0.547,129.008,4.0,"[35.0,0.837,0.963,5.0,-5.929,0.0,0.23,0.0177,0.284,0.663,0.547,129.008,4.0]",2
929,32,0.776,0.895,4.0,-5.713,0.0,0.0701,0.00675,0.887,0.111,0.447,128.044,4.0,"[32.0,0.776,0.895,4.0,-5.713,0.0,0.0701,0.00675,0.887,0.111,0.447,128.044,4.0]",0
930,66,0.702,0.912,9.0,-8.687,0.0,0.0652,0.0773,0.309,0.0926,0.957,128.018,4.0,"[66.0,0.702,0.912,9.0,-8.687,0.0,0.0652,0.0773,0.309,0.0926,0.957,128.018,4.0]",2
931,42,0.764,0.674,0.0,-7.677,1.0,0.103,0.291,8.07e-06,0.12,0.628,88.041,4.0,"[42.0,0.764,0.674,0.0,-7.677,1.0,0.103,0.291,8.07e-06,0.12,0.628,88.041,4.0]",2
932,29,0.784,0.956,0.0,-6.059,1.0,0.0599,0.0407,0.00475,0.128,0.904,117.542,4.0,"[29.0,0.784,0.956,0.0,-6.059,1.0,0.0599,0.0407,0.00475,0.128,0.904,117.542,4.0]",0
933,44,0.708,0.266,0.0,-20.243,1.0,0.0609,0.765,0.0,0.118,0.828,126.62,4.0,"[44.0,0.708,0.266,0.0,-20.243,1.0,0.0609,0.765,0.0,0.118,0.828,126.62,4.0]",2
934,5,0.508,0.337,2.0,-11.246,1.0,0.0353,0.742,0.000867,0.614,0.556,63.58,4.0,"[5.0,0.508,0.337,2.0,-11.246,1.0,0.0353,0.742,0.000867,0.614,0.556,63.58,4.0]",0
935,33,0.627,0.525,7.0,-10.107,1.0,0.166,0.814,2.49e-06,0.837,0.724,110.409,4.0,"[33.0,0.627,0.525,7.0,-10.107,1.0,0.166,0.814,2.49e-06,0.837,0.724,110.409,4.0]",2
936,33,0.654,0.867,10.0,-6.665,1.0,0.258,0.511,0.156,0.666,0.964,125.75,4.0,"[33.0,0.654,0.867,10.0,-6.665,1.0,0.258,0.511,0.156,0.666,0.964,125.75,4.0]",0
937,40,0.843,0.736,5.0,-6.499,0.0,0.0359,0.00228,0.277,0.132,0.825,119.992,4.0,"[40.0,0.843,0.736,5.0,-6.499,0.0,0.0359,0.00228,0.277,0.132,0.825,119.992,4.0]",2
938,48,0.693,0.918,11.0,-6.429,0.0,0.0632,0.225,0.00106,0.0547,0.765,111.128,4.0,"[48.0,0.693,0.918,11.0,-6.429,0.0,0.0632,0.225,0.00106,0.0547,0.765,111.128,4.0]",2
939,20,0.766,0.705,1.0,-9.789,0.0,0.0866,0.106,0.000166,0.269,0.843,126.01,4.0,"[20.0,0.766,0.705,1.0,-9.789,0.0,0.0866,0.106,0.000166,0.269,0.843,126.01,4.0]",0
940,59,0.671,0.701,6.0,-5.035,1.0,0.0288,0.0607,2.7e-06,0.163,0.585,131.977,4.0,"[59.0,0.671,0.701,6.0,-5.035,1.0,0.0288,0.0607,2.7e-06,0.163,0.585,131.977,4.0]",2
941,47,0.631,0.924,4.0,-5.971,0.0,0.103,0.00164,0.679,0.31,0.318,145.006,4.0,"[47.0,0.631,0.924,4.0,-5.971,0.0,0.103,0.00164,0.679,0.31,0.318,145.006,4.0]",2
942,33,0.743,0.562,5.0,-9.309,1.0,0.0385,0.323,1.94e-05,0.128,0.963,121.253,4.0,"[33.0,0.743,0.562,5.0,-9.309,1.0,0.0385,0.323,1.94e-05,0.128,0.963,121.253,4.0]",0
943,64,0.794,0.95,1.0,-8.78,1.0,0.294,0.124,7.71e-05,0.133,0.324,94.984,4.0,"[64.0,0.794,0.95,1.0,-8.78,1.0,0.294,0.124,7.71e-05,0.133,0.324,94.984,4.0]",2
944,58,0.696,0.538,11.0,-6.808,0.0,0.0904,0.117,0.157,0.108,0.615,93.07,4.0,"[58.0,0.696,0.538,11.0,-6.808,0.0,0.0904,0.117,0.157,0.108,0.615,93.07,4.0]",2
945,73,0.548,0.728,1.0,-6.631,0.0,0.0367,0.424,0.0,0.0525,0.649,112.332,4.0,"[73.0,0.548,0.728,1.0,-6.631,0.0,0.0367,0.424,0.0,0.0525,0.649,112.332,4.0]",2
946,56,0.629,0.332,11.0,-9.207,1.0,0.0269,0.738,0.0,0.105,0.465,110.005,4.0,"[56.0,0.629,0.332,11.0,-9.207,1.0,0.0269,0.738,0.0,0.105,0.465,110.005,4.0]",2
947,22,0.804,0.861,1.0,-7.349,0.0,0.0568,0.000207,0.538,0.0666,0.42,127.001,4.0,"[22.0,0.804,0.861,1.0,-7.349,0.0,0.0568,0.000207,0.538,0.0666,0.42,127.001,4.0]",0
948,55,0.74,0.922,10.0,-7.719,0.0,0.0436,0.00616,0.691,0.149,0.54,125.021,4.0,"[55.0,0.74,0.922,10.0,-7.719,0.0,0.0436,0.00616,0.691,0.149,0.54,125.021,4.0]",2
949,30,0.783,0.974,2.0,-8.339,1.0,0.0629,0.00846,0.848,0.105,0.888,128.011,4.0,"[30.0,0.783,0.974,2.0,-8.339,1.0,0.0629,0.00846,0.848,0.105,0.888,128.011,4.0]",0
950,32,0.861,0.856,11.0,-7.119,0.0,0.192,0.0198,0.121,0.105,0.73,130.024,4.0,"[32.0,0.861,0.856,11.0,-7.119,0.0,0.192,0.0198,0.121,0.105,0.73,130.024,4.0]",0
951,48,0.589,0.858,0.0,-5.01,0.0,0.25,0.0734,0.0,0.168,0.651,97.211,4.0,"[48.0,0.589,0.858,0.0,-5.01,0.0,0.25,0.0734,0.0,0.168,0.651,97.211,4.0]",2
952,50,0.795,0.714,0.0,-11.221,1.0,0.0667,0.226,0.787,0.0733,0.819,127.44,4.0,"[50.0,0.795,0.714,0.0,-11.221,1.0,0.0667,0.226,0.787,0.0733,0.819,127.44,4.0]",2
953,22,0.775,0.776,4.0,-5.949,0.0,0.242,0.0162,0.0,0.111,0.737,118.047,4.0,"[22.0,0.775,0.776,4.0,-5.949,0.0,0.242,0.0162,0.0,0.111,0.737,118.047,4.0]",0
954,42,0.875,0.752,8.0,-5.51,1.0,0.275,0.221,3.67e-05,0.0685,0.852,123.076,4.0,"[42.0,0.875,0.752,8.0,-5.51,1.0,0.275,0.221,3.67e-05,0.0685,0.852,123.076,4.0]",2
955,28,0.789,0.822,5.0,-8.255,0.0,0.0523,0.0122,0.406,0.07,0.703,126.008,4.0,"[28.0,0.789,0.822,5.0,-8.255,0.0,0.0523,0.0122,0.406,0.07,0.703,126.008,4.0]",0
956,51,0.875,0.938,11.0,-4.272,0.0,0.116,0.164,0.0,0.51,0.966,131.986,4.0,"[51.0,0.875,0.938,11.0,-4.272,0.0,0.116,0.164,0.0,0.51,0.966,131.986,4.0]",2
957,66,0.694,0.306,2.0,-19.315,1.0,0.0353,0.171,0.0736,0.0866,0.521,95.989,4.0,"[66.0,0.694,0.306,2.0,-19.315,1.0,0.0353,0.171,0.0736,0.0866,0.521,95.989,4.0]",2
958,69,0.497,0.349,7.0,-14.0,1.0,0.0297,0.0929,0.028,0.259,0.421,113.762,4.0,"[69.0,0.497,0.349,7.0,-14.0,1.0,0.0297,0.0929,0.028,0.259,0.421,113.762,4.0]",2
959,26,0.794,0.671,6.0,-7.483,0.0,0.045,0.125,4.82e-05,0.0559,0.857,117.963,4.0,"[26.0,0.794,0.671,6.0,-7.483,0.0,0.045,0.125,4.82e-05,0.0559,0.857,117.963,4.0]",0
960,27,0.802,0.95,5.0,-7.57,0.0,0.0468,4.18e-05,0.693,0.0849,0.903,129.004,4.0,"[27.0,0.802,0.95,5.0,-7.57,0.0,0.0468,4.18e-05,0.693,0.0849,0.903,129.004,4.0]",0
961,10,0.737,0.608,7.0,-7.671,0.0,0.0542,0.0288,0.000137,0.162,0.604,110.02,4.0,"[10.0,0.737,0.608,7.0,-7.671,0.0,0.0542,0.0288,0.000137,0.162,0.604,110.02,4.0]",0
962,74,0.674,0.537,1.0,-10.971,0.0,0.0363,0.566,0.0,0.131,0.809,110.578,4.0,"[74.0,0.674,0.537,1.0,-10.971,0.0,0.0363,0.566,0.0,0.131,0.809,110.578,4.0]",2
963,25,0.92,0.893,1.0,-9.137,1.0,0.29,0.108,0.327,0.0794,0.812,125.173,4.0,"[25.0,0.92,0.893,1.0,-9.137,1.0,0.29,0.108,0.327,0.0794,0.812,125.173,4.0]",0
964,37,0.805,0.873,9.0,-7.084,1.0,0.0983,0.000263,0.0035,0.598,0.337,125.012,4.0,"[37.0,0.805,0.873,9.0,-7.084,1.0,0.0983,0.000263,0.0035,0.598,0.337,125.012,4.0]",2
